stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
6-2336,2336,Champ Niguel,Bruz,48.03024300,-1.73438000,,,0,,1,
6-2339,2339,Champ Niguel,Bruz,48.02832900,-1.73561700,,,0,,1,
6-3759,3759,Champ Noël,Vezin-le-Coquet,48.11762600,-1.73158300,,,0,,2,
6-3760,3760,Champ Noël,Vezin-le-Coquet,48.11774200,-1.73119200,,,0,,2,
6-4271,4271,Champ Rouget,La Chapelle-Thouarault,48.13137600,-1.84926400,,,0,,2,
6-4272,4272,Champ Rouget,La Chapelle-Thouarault,48.13141600,-1.84919900,,,0,,2,
6-3167,3167,Champalaune,Pacé,48.15457100,-1.76381000,,,0,,1,
6-3168,3168,Champalaune,Pacé,48.15451000,-1.76393300,,,0,,1,
6-2085,2085,Champelé,Cesson-Sévigné,48.11598900,-1.58416400,,,0,,1,
6-2106,2106,Champelé,Cesson-Sévigné,48.11603900,-1.58235100,,,0,,1,
6-1384,1384,Champion de Cicé,Rennes,48.10263700,-1.70388200,,,0,,1,
6-1396,1396,Champion de Cicé,Rennes,48.10220300,-1.70501200,,,0,,1,
6-3770,3770,Champs Bleus,Vezin-le-Coquet,48.11904300,-1.74983600,,,0,,1,
6-3771,3771,Champs Bleus,Vezin-le-Coquet,48.11917200,-1.75006100,,,0,,1,
6-1128,1128,Champs Manceaux,Rennes,48.09104300,-1.68218400,,,0,,1,
6-1136,1136,Champs Manceaux,Rennes,48.09110300,-1.68200800,,,0,,1,
6-2017,2017,Champs Péans,Cesson-Sévigné,48.11411000,-1.63040900,,,0,,1,
6-2019,2019,Champs Péans,Cesson-Sévigné,48.11405900,-1.62794700,,,0,,1,
6-3037,3037,Chantepie Eglise,Chantepie,48.08739400,-1.61655000,,,0,,1,
6-3038,3038,Chantepie Eglise,Chantepie,48.08751000,-1.61679100,,,0,,1,
6-3006,3006,Chantepie Mairie,Chantepie,48.08848000,-1.61923300,,,0,,1,
6-3009,3009,Chantepie Mairie,Chantepie,48.08834400,-1.61907400,,,0,,1,
6-4850,4850,Chapelle-Chaussée,La Chapelle-Chaussée,48.27196100,-1.85691800,,,0,,1,
6-4851,4851,Chapelle-Chaussée,La Chapelle-Chaussée,48.27202600,-1.85673300,,,0,,1,
6-2452,2452,Chaperonnais,Betton,48.17543900,-1.66238700,,,0,,1,
6-2453,2453,Chaperonnais,Betton,48.17551800,-1.66224000,,,0,,1,
6-3123,3123,Chapitre,Pacé,48.17410500,-1.78935900,,,0,,2,
6-3124,3124,Chapitre,Pacé,48.17533900,-1.78997900,,,0,,2,
6-1121,1121,Charles de Gaulle,Rennes,48.10604900,-1.67780200,,,0,,1,
6-1143,1143,Charles de Gaulle,Rennes,48.10610400,-1.67756800,,,0,,1,
6-1567,1567,Charles de Gaulle,Rennes,48.10625100,-1.67746700,,,0,,1,
6-1740,1740,Charles de Gaulle,Rennes,48.10477900,-1.67729300,,,0,,1,
6-5007,5007,Charles de Gaulle,Rennes,48.10547300,-1.67710700,,,0,6-15007,1,
6-5022,5022,Charles de Gaulle,Rennes,48.10554100,-1.67702300,,,0,6-15007,1,
6-2032,2032,Charmilles,Cesson-Sévigné,48.10621800,-1.62132500,,,0,,1,
6-2061,2061,Charmilles,Cesson-Sévigné,48.10651700,-1.62122800,,,0,,1,
6-2917,2917,Chartres Centre,Chartres-de-Bretagne,48.04234000,-1.70656600,,,0,,1,
6-2919,2919,Chartres Centre,Chartres-de-Bretagne,48.04223300,-1.70731700,,,0,,1,
6-2903,2903,Chaussairie,Chartres-de-Bretagne,48.03336500,-1.71164400,,,0,,1,
6-2925,2925,Chaussairie,Chartres-de-Bretagne,48.03354700,-1.71189800,,,0,,1,
6-3904,3904,Chemin Vert,Pont-Péan,48.01297300,-1.70287900,,,0,,1,
6-3913,3913,Chemin Vert,Pont-Péan,48.01292400,-1.70317300,,,0,,1,
6-4259,4259,Cherterie,La Chapelle-Thouarault,48.13313200,-1.85579400,,,0,,2,
6-4262,4262,Cherterie,La Chapelle-Thouarault,48.13295000,-1.85556700,,,0,,2,
6-3952,3952,Chesnais,Saint-Sulpice-la-Forêt,48.22325300,-1.57636500,,,0,,1,
6-3962,3962,Chesnais,Saint-Sulpice-la-Forêt,48.22310400,-1.57688600,,,0,,1,
6-4607,4607,Chevaigné Gare,Chevaigné,48.20759300,-1.63086000,,,0,,1,
6-4608,4608,Chevaigné Gare,Chevaigné,48.20796600,-1.63055000,,,0,,1,
6-4601,4601,Chevaigné Mairie,Chevaigné,48.21177400,-1.63033600,,,0,,1,
6-4606,4606,Chevaigné Mairie,Chevaigné,48.21192400,-1.63032600,,,0,,1,
6-4507,4507,Cheval Blanc,Gévezé,48.22177400,-1.80235500,,,0,,1,
6-4531,4531,Cheval Blanc,Gévezé,48.22173000,-1.80248200,,,0,,2,
6-4609,4609,Chopinais,Chevaigné,48.19914400,-1.62752500,,,0,,2,
6-4610,4610,Chopinais,Chevaigné,48.19922200,-1.62777400,,,0,,2,
6-2814,2814,CHP Saint-Grégoire,Saint-Grégoire,48.14314200,-1.68646700,,,0,,1,
6-2817,2817,CHP Saint-Grégoire,Saint-Grégoire,48.14292400,-1.68667200,,,0,,1,
6-4706,4706,Châtaigneraie,Laillé,47.97919400,-1.72421300,,,0,,1,
6-4707,4707,Châtaigneraie,Laillé,47.97928000,-1.72448400,,,0,,1,
6-4721,4721,Château d'Eau,Laillé,47.97436100,-1.69767400,,,0,,2,
6-4722,4722,Château d'Eau,Laillé,47.97464800,-1.69856700,,,0,,1,
6-2114,2114,Château de Vaux,Cesson-Sévigné,48.13745500,-1.62224000,,,0,,1,
6-2115,2115,Château de Vaux,Cesson-Sévigné,48.13747300,-1.62199600,,,0,,1,
6-2130,2130,Château Monniais,Cesson-Sévigné,48.10824400,-1.60063700,,,0,,2,
6-1117,1117,Châteaudun,Rennes,48.11252800,-1.66679700,,,0,,1,
6-2374,2374,Châteliers,Bruz,48.02412000,-1.75294700,,,0,,1,
6-2375,2375,Châteliers,Bruz,48.02427900,-1.75282500,,,0,,1,
6-1334,1334,Châtillon,Rennes,48.09772100,-1.67127000,,,0,,1,
6-1366,1366,Châtillon,Rennes,48.09779300,-1.67094800,,,0,,1,
6-1217,1217,Chèques Postaux,Rennes,48.10829200,-1.69437600,,,0,,1,
6-1239,1239,Chèques Postaux,Rennes,48.10823700,-1.69424700,,,0,,1,
6-4068,4068,Chêne aux Dames,La Chapelle-des-Fougeretz,48.17476300,-1.72454000,,,0,,2,
6-3427,3427,Chêne Centenaire,Nouvoitou,48.03991400,-1.54091600,,,0,,1,
6-3428,3428,Chêne Centenaire,Nouvoitou,48.03995900,-1.54154500,,,0,,1,
6-2112,2112,Chêne Germain,Cesson-Sévigné,48.13077600,-1.62289200,,,0,,1,
6-2113,2113,Chêne Germain,Cesson-Sévigné,48.13084700,-1.62323400,,,0,,1,
6-4105,4105,Chêne Hervé,Corps-Nuds,47.98214500,-1.58823800,,,0,,1,
6-4108,4108,Chêne Hervé,Corps-Nuds,47.98183400,-1.58840600,,,0,,2,
6-4662,4662,Chêne Lierru,Cintré,48.10702300,-1.89488600,,,0,,2,
6-2164,2164,Chêne Morand,Cesson-Sévigné,48.10382600,-1.62144200,,,0,,1,
6-2165,2165,Chêne Morand,Cesson-Sévigné,48.10379200,-1.62129700,,,0,,1,
6-4670,4670,Chêne Vert,Cintré,48.10495200,-1.87268400,,,0,,1,
6-4672,4672,Chêne Vert,Cintré,48.10505300,-1.87235900,,,0,,1,
6-2306,2306,Cicé Blossac,Bruz,48.03362300,-1.76596100,,,0,,1,
6-1210,1210,Cimetière de l'Est,Rennes,48.10431000,-1.64971000,,,0,,1,
6-1246,1246,Cimetière de l'Est,Rennes,48.10435700,-1.64925000,,,0,,1,
6-1471,1471,Cimetière de l'Est,Rennes,48.10374600,-1.64958900,,,0,,1,
6-1042,1042,Cimetière Nord,Rennes,48.12393900,-1.68172400,,,0,,1,
6-1100,1100,Cimetière Nord,Rennes,48.12455700,-1.68171600,,,0,,1,
6-2811,2811,Cité des Jardins,Saint-Grégoire,48.15138900,-1.69113900,,,0,,1,
6-2820,2820,Cité des Jardins,Saint-Grégoire,48.15147300,-1.69131200,,,0,,1,
6-1019,1019,Cité Judiciaire,Rennes,48.10502700,-1.68471800,,,0,,1,
6-1021,1021,Cité Judiciaire,Rennes,48.10520700,-1.68431800,,,0,,1,
6-1402,1402,Cité Judiciaire,Rennes,48.10563500,-1.68522700,,,0,,1,
6-1587,1587,Cité Judiciaire,Rennes,48.10542900,-1.68522300,,,0,,1,
6-4306,4306,Clairefontaine,L'Hermitage,48.12318200,-1.80616600,,,0,,1,
6-4307,4307,Clairefontaine,L'Hermitage,48.12350800,-1.80745100,,,0,,1,
6-4451,4451,Clairville,Clayes,48.18099100,-1.85052400,,,0,,2,
6-4453,4453,Clayes Centre,Clayes,48.17601900,-1.85261000,,,0,,1,
6-4457,4457,Clayes Centre,Clayes,48.17628800,-1.85246000,,,0,,1,
6-1445,1445,Clemenceau,Rennes,48.09312800,-1.67466200,,,0,,1,
6-1461,1461,Clemenceau,Rennes,48.09366300,-1.67373200,,,0,,1,
6-1664,1664,Clemenceau,Rennes,48.09435500,-1.67444200,,,0,,1,
6-5010,5010,Clemenceau,Rennes,48.09356500,-1.67447700,,,0,6-15010,1,
6-5025,5025,Clemenceau,Rennes,48.09365300,-1.67439400,,,0,6-15010,1,
6-1385,1385,Cleunay,Rennes,48.10086800,-1.70706700,,,0,,1,
6-1395,1395,Cleunay,Rennes,48.10098600,-1.70697300,,,0,,1,
6-5062,5062,Cleunay,Rennes,48.10081500,-1.70641700,,,0,6-15062,1,
6-5067,5067,Cleunay,Rennes,48.10117800,-1.70642600,,,0,6-15062,1,
6-1389,1389,Clinique La Sagesse,Rennes,48.10124300,-1.71179700,,,0,,1,
6-1391,1391,Clinique La Sagesse,Rennes,48.10104500,-1.71180000,,,0,,1,
6-4671,4671,Clos de la Vallée,Cintré,48.10384600,-1.87913800,,,0,,1,
6-3715,3715,Clos des Cerisiers,Saint-Gilles,48.15372300,-1.83399400,,,0,,1,
6-3724,3724,Clos des Cerisiers,Saint-Gilles,48.15386000,-1.83418400,,,0,,1,
6-3603,3603,Clos des Tilleuls,Parthenay-de-Bretagne,48.19162600,-1.82703700,,,0,,2,
6-3614,3614,Clos des Tilleuls,Parthenay-de-Bretagne,48.19182700,-1.82783700,,,0,,1,
6-2547,2547,Clos Joury,Le Rheu,48.10032500,-1.80157100,,,0,,1,
6-2548,2548,Clos Joury,Le Rheu,48.10045300,-1.80144100,,,0,,1,
6-3233,3233,Clos Vezins,Orgères,47.97818800,-1.65977500,,,0,,2,
6-3256,3256,Clos Vezins,Orgères,47.97809000,-1.65988800,,,0,,2,
6-1596,1596,Clotilde Vautier,Rennes,48.12584300,-1.66845200,,,0,,2,
6-2311,2311,Coeur de Campus,Bruz,48.04727900,-1.74196200,,,0,,1,
6-2317,2317,Coeur de Campus,Bruz,48.04741000,-1.74209100,,,0,,1,
6-1570,1570,Coeur de Courrouze,Rennes,48.09813800,-1.69927700,,,0,,1,
6-1571,1571,Coeur de Courrouze,Rennes,48.09827000,-1.69945400,,,0,,1,
6-1499,1499,Colin,Rennes,48.11629300,-1.71605700,,,0,,1,
6-1503,1503,Colin,Rennes,48.11613900,-1.71589900,,,0,,1,
6-2534,2534,Collège Brassens,Le Rheu,48.09894800,-1.80030500,,,0,,2,
6-2202,2202,Collège Jean Moulin,Saint-Jacques-de-la-Lande,48.07740600,-1.71573300,,,0,,1,
6-2215,2215,Collège Jean Moulin,Saint-Jacques-de-la-Lande,48.07689100,-1.71591000,,,0,,1,
6-2915,2915,Collège Pôle Sud,Chartres-de-Bretagne,48.04140100,-1.69846800,,,0,,1,
6-2921,2921,Collège Pôle Sud,Chartres-de-Bretagne,48.04129600,-1.69821700,,,0,,1,
6-2926,2926,Collège Pôle Sud,Chartres-de-Bretagne,48.04172200,-1.69607300,,,0,,1,
6-2942,2942,Collège Pôle Sud,Chartres-de-Bretagne,48.04203200,-1.69620700,,,0,,1,
6-1569,1569,Collège Rosa Parks,Rennes,48.12254100,-1.71644500,,,0,,2,
6-3246,3246,Collège Récipon,Orgères,48.00238600,-1.66889100,,,0,,2,
6-4379,4379,Collège Saint-Paul,Saint-Erblon,48.01793900,-1.66043700,,,0,,1,
6-4380,4380,Collège Saint-Paul,Saint-Erblon,48.01780600,-1.66201700,,,0,,1,
6-4381,4381,Collège Saint-Paul,Saint-Erblon,48.01802600,-1.66127900,,,0,,1,
6-3881,3881,Collège St-Yves,Mordelles,48.07356600,-1.85171200,,,0,,2,
6-1018,1018,Colombier,Rennes,48.10591700,-1.68221500,,,0,,1,
6-1022,1022,Colombier,Rennes,48.10589800,-1.68169000,,,0,,1,
6-5060,5060,Colombier,Rennes,48.10588000,-1.68231300,,,0,6-15060,1,
6-5069,5069,Colombier,Rennes,48.10592600,-1.68184400,,,0,6-15060,1,
6-1444,1444,Combes,Rennes,48.09358200,-1.66952200,,,0,,1,
6-1462,1462,Combes,Rennes,48.09348100,-1.67001400,,,0,,1,
6-2208,2208,Commeurec,Saint-Jacques-de-la-Lande,48.09578300,-1.69456400,,,0,,2,
6-2209,2209,Commeurec,Saint-Jacques-de-la-Lande,48.09573000,-1.69429000,,,0,,2,
6-1255,1255,Condate,Rennes,48.13445700,-1.67308900,,,0,,1,
6-1287,1287,Condate,Rennes,48.13502600,-1.67278800,,,0,,1,
6-4077,4077,Confortland,La Chapelle-des-Fougeretz,48.18880600,-1.72725100,,,0,,1,
6-4078,4078,Confortland,La Chapelle-des-Fougeretz,48.18860400,-1.72738200,,,0,,1,
6-2928,2928,Constant Mérel,Chartres-de-Bretagne,48.03144600,-1.70875000,,,0,,1,
6-2930,2930,Constant Mérel,Chartres-de-Bretagne,48.03118400,-1.70929600,,,0,,1,
6-2376,2376,Corbières,Bruz,48.03532000,-1.75733500,,,0,,1,
6-2377,2377,Corbières,Bruz,48.03514900,-1.75744400,,,0,,1,
6-2043,2043,Cormier,Cesson-Sévigné,48.12435400,-1.61847800,,,0,,1,
6-2048,2048,Cormier,Cesson-Sévigné,48.12446600,-1.61761800,,,0,,1,
6-2913,2913,Cornouaille,Chartres-de-Bretagne,48.03461700,-1.69936600,,,0,,1,
6-2923,2923,Cornouaille,Chartres-de-Bretagne,48.03473100,-1.69991800,,,0,,1,
6-4112,4112,Corps-Nuds Gare,Corps-Nuds,47.98553000,-1.57606400,,,0,,1,
6-4104,4104,Corps-Nuds Mairie,Corps-Nuds,47.97950000,-1.58788300,,,0,,1,
6-4109,4109,Corps-Nuds Mairie,Corps-Nuds,47.97891900,-1.58784000,,,0,,1,
6-3210,3210,Coteau,Orgères,47.99498600,-1.67068300,,,0,,1,
6-3219,3219,Coteau,Orgères,47.99493000,-1.67094600,,,0,,2,
6-4759,4759,Couais,Laillé,47.94486700,-1.72857300,,,0,,2,
6-4508,4508,Coualeuc,Gévezé,48.22447300,-1.80109900,,,0,,1,
6-4509,4509,Coualeuc,Gévezé,48.22455400,-1.80120700,,,0,,1,
6-1450,1450,Coubertin,Rennes,48.08669000,-1.68845300,,,0,,1,
6-1456,1456,Coubertin,Rennes,48.08654100,-1.68745100,,,0,,1,
6-1661,1661,Coubertin,Rennes,48.08652800,-1.68666000,,,0,,2,
6-1668,1668,Coubertin,Rennes,48.08660100,-1.68899900,,,0,,2,
6-2423,2423,Cour Neuve,Betton,48.17541300,-1.62293500,,,0,,2,
6-2428,2428,Cour Neuve,Betton,48.17556200,-1.62279900,,,0,,2,
6-2771,2771,Cours d'A Haut,Noyal-Châtillon-sur-Seiche,48.05492600,-1.69416400,,,0,,2,
6-2772,2772,Cours d'A Haut,Noyal-Châtillon-sur-Seiche,48.05495500,-1.69408300,,,0,,2,
6-1412,1412,Cours Kennedy,Rennes,48.12136200,-1.70776700,,,0,,1,
6-1424,1424,Cours Kennedy,Rennes,48.12124600,-1.70793500,,,0,,1,
6-3504,3504,Courtines,Montgermont,48.15722500,-1.71443600,,,0,,1,
6-3511,3511,Courtines,Montgermont,48.15736200,-1.71461000,,,0,,1,
6-1751,1751,Couvent des Jacobins,Rennes,48.11484400,-1.68151300,,,0,,1,
6-2901,2901,Croix aux Potiers,Chartres-de-Bretagne,48.04673700,-1.71060600,,,0,,1,
6-2902,2902,Croix aux Potiers,Chartres-de-Bretagne,48.04786000,-1.71358300,,,0,,1,
6-2906,2906,Croix aux Potiers,Chartres-de-Bretagne,48.04593300,-1.71008000,,,0,,1,
6-2907,2907,Croix aux Potiers,Chartres-de-Bretagne,48.04564300,-1.71049400,,,0,,1,
6-4201,4201,Croix Blanche,Chavagne,48.05189500,-1.79767100,,,0,,1,
6-4212,4212,Croix Blanche,Chavagne,48.05270700,-1.79755600,,,0,,2,
6-2729,2729,Croix de Pierre,Noyal-Châtillon-sur-Seiche,48.04705000,-1.66469700,,,0,,1,
6-2730,2730,Croix de Pierre,Noyal-Châtillon-sur-Seiche,48.04611700,-1.66477000,,,0,,1,
6-4356,4356,Croix du Pigeonnet,Saint-Erblon,48.01717200,-1.66459900,,,0,,1,
6-4357,4357,Croix du Pigeonnet,Saint-Erblon,48.01698400,-1.66471300,,,0,,1,
6-4358,4358,Croix Faucheux,Saint-Erblon,48.01773700,-1.64939800,,,0,,1,
6-4361,4361,Croix Faucheux,Saint-Erblon,48.01768600,-1.64950500,,,0,,1,
6-2711,2711,Croix Fleurie,Noyal-Châtillon-sur-Seiche,48.05667300,-1.66373900,,,0,,2,
6-2718,2718,Croix Fleurie,Noyal-Châtillon-sur-Seiche,48.05598300,-1.66417000,,,0,,2,
6-3856,3856,Croix Ignon,Mordelles,48.08132600,-1.82659900,,,0,,2,
6-3861,3861,Croix Ignon,Mordelles,48.08139700,-1.82705600,,,0,,2,
6-2308,2308,Croix Madame,Bruz,48.04142800,-1.75442900,,,0,,1,
6-2320,2320,Croix Madame,Bruz,48.04038700,-1.75519000,,,0,,2,
6-2601,2601,Croix Malinge,Vern-sur-Seiche,48.03841100,-1.60249100,,,0,,1,
6-2635,2635,Croix Malinge,Vern-sur-Seiche,48.03856800,-1.60213700,,,0,,1,
6-2640,2640,Croix Malinge,Vern-sur-Seiche,48.03838000,-1.60228700,,,0,,1,
6-2604,2604,Croix Rouge,Vern-sur-Seiche,48.04956300,-1.60617100,,,0,,2,
6-2618,2618,Croix Rouge,Vern-sur-Seiche,48.04905100,-1.60589700,,,0,,2,
6-1213,1213,Croix Saint-Hélier,Rennes,48.10290200,-1.66141500,,,0,,1,
6-1243,1243,Croix Saint-Hélier,Rennes,48.10247000,-1.66100000,,,0,,1,
6-4452,4452,Croix Simon,Clayes,48.18182400,-1.85351700,,,0,,1,
6-4458,4458,Croix Simon,Clayes,48.18234500,-1.85303200,,,0,,1,
6-2329,2329,Croix Vaisserelle,Bruz,48.00815100,-1.77409600,,,0,,1,
6-2346,2346,Croix Vaisserelle,Bruz,48.00825600,-1.77386100,,,0,,1,
6-2227,2227,Croix Verte,Saint-Jacques-de-la-Lande,48.08941500,-1.69785500,,,0,,1,
6-2229,2229,Croix Verte,Saint-Jacques-de-la-Lande,48.08943200,-1.69794700,,,0,,1,
6-3951,3951,Cropy,Saint-Sulpice-la-Forêt,48.22520800,-1.57040800,,,0,,1,
6-1300,1300,Cucillé - Frac,Rennes,48.12858500,-1.69891200,,,0,,1,
6-1304,1304,Cucillé - Frac,Rennes,48.12850500,-1.69867800,,,0,,1,
6-3016,3016,Cucé,Chantepie,48.09356100,-1.60749700,,,0,,1,
6-3322,3322,Curien,Thorigné-Fouillard,48.14931500,-1.57769600,,,0,,1,
6-3323,3323,Curien,Thorigné-Fouillard,48.14929600,-1.57673100,,,0,,1,
6-1383,1383,Dargent,Rennes,48.10360100,-1.70002500,,,0,,1,
6-1397,1397,Dargent,Rennes,48.10358600,-1.70039100,,,0,,1,
6-4155,4155,Destiers,Brécé,48.10764000,-1.48616700,,,0,,1,
6-4158,4158,Destiers,Brécé,48.10754000,-1.48594000,,,0,,1,
6-2733,2733,Deux Rives,Noyal-Châtillon-sur-Seiche,48.03408000,-1.66328800,,,0,,1,
6-2734,2734,Deux Rives,Noyal-Châtillon-sur-Seiche,48.03427300,-1.66336600,,,0,,1,
6-3002,3002,Deux Ruisseaux,Chantepie,48.08575900,-1.61409400,,,0,,1,
6-3013,3013,Deux Ruisseaux,Chantepie,48.08580700,-1.61469300,,,0,,1,
6-2368,2368,DGA-MI,Bruz,47.98728600,-1.74261200,,,0,,2,
6-2379,2379,DGA-MI Nord,Bruz,47.99435200,-1.74019900,,,0,,1,
6-1184,1184,Dinan,Rennes,48.11722500,-1.68151200,,,0,,1,
6-1196,1196,Dinan,Rennes,48.11718400,-1.68227100,,,0,,1,
6-2809,2809,Discalceat,Saint-Grégoire,48.15431700,-1.68670900,,,0,,1,
6-2822,2822,Discalceat,Saint-Grégoire,48.15451900,-1.68663700,,,0,,1,
6-3103,3103,Docteur Léon,Pacé,48.14920500,-1.78887700,,,0,,2,
6-3121,3121,Docteur Léon,Pacé,48.14936700,-1.78901000,,,0,,2,
6-1319,1319,Domaine,Rennes,48.09699500,-1.64162400,,,0,,1,
6-1324,1324,Domaine,Rennes,48.09768700,-1.64246600,,,0,,1,
6-1040,1040,Donelière,Rennes,48.12987400,-1.68430900,,,0,,1,
6-1102,1102,Donelière,Rennes,48.13116100,-1.68449700,,,0,,1,
6-1004,1004,Donzelot,Rennes,48.12522800,-1.64269000,,,0,,1,
6-1036,1036,Donzelot,Rennes,48.12557500,-1.64197000,,,0,,1,
6-4364,4364,Douazel,Saint-Erblon,48.02060200,-1.63193000,,,0,,2,
6-4367,4367,Douazel,Saint-Erblon,48.02042500,-1.63201900,,,0,,0,
6-2326,2326,Doublé,Bruz,48.03404000,-1.72385600,,,0,,2,
6-2328,2328,Doublé,Bruz,48.03487400,-1.72482700,,,0,,1,
6-2359,2359,Doublé,Bruz,48.03579700,-1.72322300,,,0,,1,
6-3108,3108,Duchesse Anne,Pacé,48.15084500,-1.77194900,,,0,,1,
6-3116,3116,Duchesse Anne,Pacé,48.15094000,-1.77188700,,,0,,1,
6-1652,1652,Dulac,Rennes,48.13291100,-1.69581200,,,0,,1,
6-1653,1653,Dulac,Rennes,48.13323900,-1.69544400,,,0,,1,
6-1676,1676,Dulac,Rennes,48.13355700,-1.69598300,,,0,,1,
6-1114,1114,Durafour,Rennes,48.11450200,-1.65806800,,,0,,1,
6-1149,1149,Durafour,Rennes,48.11424800,-1.65866600,,,0,,2,
6-1758,1758,Durafour Leclerc,Rennes,48.11470100,-1.65555200,,,0,,1,
6-1759,1759,Durafour Leclerc,Rennes,48.11460900,-1.65519600,,,0,,1,
6-3506,3506,Décoparc,Montgermont,48.15434100,-1.70736500,,,0,,1,
6-3516,3516,Décoparc,Montgermont,48.15540200,-1.70785700,,,0,,1,
6-1301,1301,Département 35,Rennes,48.12815900,-1.69394800,,,0,,1,
6-1303,1303,Département 35,Rennes,48.12836400,-1.69416200,,,0,,1,
6-2148,2148,Dézerseul,Cesson-Sévigné,48.12258700,-1.59173000,,,0,,1,
6-2149,2149,Dézerseul,Cesson-Sévigné,48.12283500,-1.59146900,,,0,,1,
6-3405,3405,Eclosel,Nouvoitou,48.04457300,-1.56169700,,,0,,2,
6-3406,3406,Eclosel,Nouvoitou,48.04444500,-1.56146100,,,0,,2,
6-2381,2381,Ecotais,Bruz,48.02185400,-1.73278200,,,0,,2,
6-2382,2382,Ecotais,Bruz,48.02176900,-1.73276600,,,0,,2,
6-3017,3017,EDEFS,Chantepie,48.09256900,-1.61278300,,,0,,1,
6-3023,3023,EDEFS,Chantepie,48.09254300,-1.61307300,,,0,,1,
6-2851,2851,Edonia,Saint-Grégoire,48.14806500,-1.69684500,,,0,,1,
6-2852,2852,Edonia,Saint-Grégoire,48.14794200,-1.69693700,,,0,,1,
6-2859,2859,Edonia,Saint-Grégoire,48.14845100,-1.69716800,,,0,,1,
6-2541,2541,Egalité,Le Rheu,48.09441300,-1.79591600,,,0,,1,
6-2542,2542,Egalité,Le Rheu,48.09444900,-1.79574600,,,0,,1,
6-2410,2410,Enseigne Abbaye,Betton,48.17100500,-1.64207000,,,0,,1,
6-2413,2413,Enseigne Abbaye,Betton,48.17103600,-1.64185700,,,0,,1,
6-2332,2332,Epalet,Bruz,48.01949900,-1.74496500,,,0,,1,
6-2343,2343,Epalet,Bruz,48.01956800,-1.74554400,,,0,,1,
6-3424,3424,Epron,Nouvoitou,48.01670300,-1.53970700,,,0,,2,
6-2037,2037,Erbonière,Cesson-Sévigné,48.10603800,-1.62565200,,,0,,1,
6-2102,2102,Erbonière,Cesson-Sévigné,48.10616200,-1.62534300,,,0,,1,
6-4302,4302,ESAT La Hautière,L'Hermitage,48.11881000,-1.82266800,,,0,,2,
6-4319,4319,ESAT La Hautière,L'Hermitage,48.12006300,-1.82181200,,,0,,2,
6-4711,4711,Estuaires,Laillé,47.97539400,-1.69140300,,,0,,2,
6-4712,4712,Estuaires,Laillé,47.97481600,-1.69136000,,,0,,2,
6-3701,3701,Etang de la Motte,Saint-Gilles,48.15396400,-1.87146300,,,0,,2,
6-3737,3737,Etang de la Motte,Saint-Gilles,48.15399900,-1.87137200,,,0,,2,
6-2312,2312,Etangs,Bruz,48.04945500,-1.74048800,,,0,,1,
6-2316,2316,Etangs,Bruz,48.04936000,-1.74071700,,,0,,1,
6-1376,1376,Europe,Rennes,48.12855900,-1.65719100,,,0,,1,
6-1405,1405,Europe,Rennes,48.12843500,-1.65706100,,,0,,1,
6-2944,2944,Ferme des Peupliers,Chartres-de-Bretagne,48.02913600,-1.70796100,,,0,,1,
6-2945,2945,Ferme des Peupliers,Chartres-de-Bretagne,48.02892500,-1.70796500,,,0,,1,
6-4503,4503,Flume,Gévezé,48.21870900,-1.78409100,,,0,,1,
6-4504,4504,Flume,Gévezé,48.21822500,-1.78311200,,,0,,1,
6-4602,4602,Fonderies,Chevaigné,48.21429300,-1.62884600,,,0,,1,
6-4605,4605,Fonderies,Chevaigné,48.21437600,-1.62897000,,,0,,1,
6-3907,3907,Fontaine Blanche,Pont-Péan,48.01635200,-1.70556500,,,0,,1,
6-3910,3910,Fontaine Blanche,Pont-Péan,48.01699600,-1.70521100,,,0,,1,
6-2009,2009,Fontenelle,Cesson-Sévigné,48.12357600,-1.60824100,,,0,,1,
6-2027,2027,Fontenelle,Cesson-Sévigné,48.12346500,-1.60802200,,,0,,1,
6-2812,2812,Forge,Saint-Grégoire,48.15085500,-1.68581700,,,0,,1,
6-2819,2819,Forge,Saint-Grégoire,48.15153500,-1.68583000,,,0,,1,
6-2847,2847,Forge,Saint-Grégoire,48.15172900,-1.68414600,,,0,,1,
6-2848,2848,Forge,Saint-Grégoire,48.15190900,-1.68441300,,,0,,1,
6-4071,4071,Forge Mallet,La Chapelle-des-Fougeretz,48.17375600,-1.75297200,,,0,,2,
6-4072,4072,Forge Mallet,La Chapelle-des-Fougeretz,48.17345200,-1.75309500,,,0,,2,
6-3201,3201,Fort Joual,Orgères,47.96981300,-1.64601700,,,0,,2,
6-3207,3207,Fort Joual,Orgères,47.96961500,-1.64577100,,,0,,2,
6-2034,2034,Forum,Cesson-Sévigné,48.09955300,-1.62112900,,,0,,1,
6-2035,2035,Forum,Cesson-Sévigné,48.09970000,-1.62100900,,,0,,1,
6-2605,2605,Fosse Gauchère,Vern-sur-Seiche,48.04941000,-1.60984300,,,0,,1,
6-2617,2617,Fosse Gauchère,Vern-sur-Seiche,48.04947600,-1.61113200,,,0,,1,
6-1555,1555,Fossés,Rennes,48.11328600,-1.67529200,,,0,,1,
6-1705,1705,Fossés,Rennes,48.11329000,-1.67515600,,,0,,1,
